,PV(W),SOC(%),Battery(W),Meter(W),Load(W),MPP1(A),MPP2(A),MPP1(V),MPP2(V),IT1(°C),MPP3(A),MPP4(A),MPP3(V),MPP4(V),IT2(°C)
2024-03-27 19:00:00,4208.0,0.0,0.0,0.0,4208.0,0.4666666666666666,0.49333333333333335,616.4583333333334,621.9,18.558333333333334,0.0,0.0,0.0,0.0,0.0
2024-03-27 20:00:00,23.0,0.0,0.0,0.0,23.0,0.0725,0.065,28.849999999999998,34.725,2.7916666666666665,0.0,0.0,0.0,0.0,0.0
2024-03-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 06:00:00,695.0,0.0,0.0,0.0,695.0,0.14166666666666666,0.15166666666666664,212.92499999999998,158.42499999999998,1.25,0.0,0.0,0.0,0.0,0.0
2024-03-28 07:00:00,19881.0,0.0,0.0,0.0,19881.0,1.1133333333333333,0.7949999999999999,655.9166666666666,573.3166666666667,10.258333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-28 08:00:00,168391.0,0.0,0.0,0.0,168391.0,3.6158333333333332,8.051666666666668,616.4583333333334,674.6583333333333,13.883333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-28 09:00:00,374824.0,0.0,0.0,0.0,374824.0,6.735833333333333,13.555,753.3333333333334,719.0583333333334,17.641666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-28 10:00:00,513048.0,0.0,0.0,0.0,513048.0,7.873333333333334,15.6875,732.2916666666666,699.9,22.583333333333332,0.0,0.0,0.0,0.0,0.0
2024-03-28 11:00:00,253869.0,0.0,0.0,0.0,253869.0,2.9858333333333333,5.780833333333334,765.6583333333333,726.1166666666667,25.65833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-28 12:00:00,337565.0,0.0,0.0,0.0,337565.0,3.935,7.784166666666667,761.7333333333332,722.4416666666666,27.891666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-28 13:00:00,91584.0,0.0,0.0,0.0,91584.0,1.2716666666666667,2.2441666666666666,716.0916666666667,726.65,19.900000000000002,0.0,0.0,0.0,0.0,0.0
2024-03-28 14:00:00,98351.0,0.0,0.0,0.0,98351.0,1.3783333333333332,2.370833333333333,694.5083333333333,736.7166666666667,15.25,0.0,0.0,0.0,0.0,0.0
2024-03-28 15:00:00,116845.0,0.0,0.0,0.0,116845.0,1.57,2.76,697.7916666666666,737.5833333333334,16.558333333333334,0.0,0.0,0.0,0.0,0.0
2024-03-28 16:00:00,62714.0,0.0,0.0,0.0,62714.0,0.9824999999999999,1.6833333333333333,684.0166666666668,722.9666666666667,17.266666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-28 17:00:00,53240.0,0.0,0.0,0.0,53240.0,0.8491666666666666,1.4533333333333334,713.1833333333334,719.0166666666668,16.675,0.0,0.0,0.0,0.0,0.0
2024-03-28 18:00:00,36192.0,0.0,0.0,0.0,36192.0,0.6749999999999999,1.0991666666666666,726.0749999999999,710.8666666666667,16.625,0.0,0.0,0.0,0.0,0.0
2024-03-28 19:00:00,13277.0,0.0,0.0,0.0,13277.0,0.4716666666666667,0.5741666666666666,718.3333333333334,642.0583333333333,16.783333333333335,0.0,0.0,0.0,0.0,0.0
2024-03-28 20:00:00,137.0,0.0,0.0,0.0,137.0,0.10833333333333334,0.10083333333333333,90.05833333333334,85.71666666666665,3.641666666666667,0.0,0.0,0.0,0.0,0.0
2024-03-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 06:00:00,847.0,0.0,0.0,0.0,847.0,0.215,0.2333333333333333,332.875,212.01666666666665,1.5083333333333335,0.0,0.0,0.0,0.0,0.0
2024-03-29 07:00:00,41779.0,0.0,0.0,0.0,41779.0,1.1991666666666667,1.3975,725.9666666666667,635.475,11.299999999999999,0.0,0.0,0.0,0.0,0.0
2024-03-29 08:00:00,142711.0,0.0,0.0,0.0,142711.0,2.0749999999999997,4.08,765.625,731.3916666666668,15.9,0.0,0.0,0.0,0.0,0.0
2024-03-29 09:00:00,258452.0,0.0,0.0,0.0,258452.0,3.715,7.378333333333333,765.0916666666667,723.5333333333333,20.474999999999998,0.0,0.0,0.0,0.0,0.0
2024-03-29 10:00:00,358065.0,0.0,0.0,0.0,358065.0,4.865833333333334,9.515833333333333,751.0083333333333,717.275,24.266666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-29 11:00:00,336643.0,0.0,0.0,0.0,336643.0,4.039166666666667,7.905833333333334,761.4333333333334,724.7083333333334,27.416666666666668,0.0,0.0,0.0,0.0,0.0
2024-03-29 12:00:00,406083.0,0.0,0.0,0.0,406083.0,4.9075,9.6,753.8083333333334,718.6083333333332,30.583333333333332,0.0,0.0,0.0,0.0,0.0
2024-03-29 13:00:00,454840.0,0.0,0.0,0.0,454840.0,5.206666666666667,10.425833333333333,754.4583333333334,712.5916666666667,32.43333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-29 14:00:00,636083.0,0.0,0.0,0.0,636083.0,7.035833333333333,13.902500000000002,733.5749999999999,693.8416666666667,35.4,0.0,0.0,0.0,0.0,0.0
2024-03-29 15:00:00,586459.0,0.0,0.0,0.0,586459.0,5.013333333333333,11.488333333333335,742.85,671.9333333333333,39.25,0.0,0.0,0.0,0.0,0.0
2024-03-29 16:00:00,340368.0,0.0,0.0,0.0,340368.0,3.4408333333333334,6.041666666666667,655.9499999999999,651.2833333333333,37.675000000000004,0.0,0.0,0.0,0.0,0.0
2024-03-29 17:00:00,214795.0,0.0,0.0,0.0,214795.0,2.18,4.19,699.5666666666666,651.3666666666667,34.65833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-29 18:00:00,71224.0,0.0,0.0,0.0,71224.0,1.0516666666666665,1.9316666666666666,684.65,626.9666666666667,32.00833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-29 19:00:00,3759.0,0.0,0.0,0.0,3759.0,0.4558333333333333,0.5108333333333334,686.6833333333334,559.0083333333333,27.616666666666664,0.0,0.0,0.0,0.0,0.0
2024-03-29 20:00:00,69.0,0.0,0.0,0.0,69.0,0.0725,0.06916666666666667,55.81666666666666,40.38333333333333,4.2,0.0,0.0,0.0,0.0,0.0
2024-03-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 06:00:00,23.0,0.0,0.0,0.0,23.0,0.145,0.1366666666666667,156.75833333333333,175.95833333333334,5.441666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-30 07:00:00,22725.0,0.0,0.0,0.0,22725.0,0.6116666666666667,1.0175,717.6833333333334,521.8666666666667,19.866666666666667,0.0,0.0,0.0,0.0,0.0
2024-03-30 08:00:00,72062.0,0.0,0.0,0.0,72062.0,1.1316666666666666,2.08,731.5333333333333,696.6666666666666,23.09166666666667,0.0,0.0,0.0,0.0,0.0
2024-03-30 09:00:00,98504.0,0.0,0.0,0.0,98504.0,1.3216666666666665,2.425,740.6750000000001,710.5500000000001,24.883333333333336,0.0,0.0,0.0,0.0,0.0
2024-03-30 10:00:00,416506.0,0.0,0.0,0.0,416506.0,6.033333333333334,12.0,737.5749999999999,703.5749999999999,29.416666666666668,0.0,0.0,0.0,0.0,0.0
2024-03-30 11:00:00,609894.0,0.0,0.0,0.0,609894.0,9.135,18.366666666666667,712.1416666666668,681.3249999999999,35.175000000000004,0.0,0.0,0.0,0.0,0.0
2024-03-30 12:00:00,659064.0,0.0,0.0,0.0,659064.0,9.461666666666666,18.739166666666666,702.1916666666666,676.6416666666667,38.958333333333336,0.0,0.0,0.0,0.0,0.0
2024-03-30 13:00:00,738519.0,0.0,0.0,0.0,738519.0,8.790000000000001,17.523333333333333,708.7083333333334,677.0583333333333,40.80833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-30 14:00:00,614774.0,0.0,0.0,0.0,614774.0,6.658333333333334,13.131666666666668,729.9083333333333,693.125,40.44166666666667,0.0,0.0,0.0,0.0,0.0
2024-03-30 15:00:00,539026.0,0.0,0.0,0.0,539026.0,5.373333333333334,8.52,713.6333333333333,720.1166666666667,41.96666666666667,0.0,0.0,0.0,0.0,0.0
2024-03-30 16:00:00,297453.0,0.0,0.0,0.0,297453.0,2.950833333333333,3.9924999999999997,694.8249999999999,690.9583333333334,39.38333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-30 17:00:00,186508.0,0.0,0.0,0.0,186508.0,1.6616666666666668,3.220833333333333,709.4416666666666,654.5,34.25833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-30 18:00:00,44543.0,0.0,0.0,0.0,44543.0,0.7083333333333334,1.2966666666666666,702.5500000000001,620.8416666666667,30.425,0.0,0.0,0.0,0.0,0.0
2024-03-30 19:00:00,6121.0,0.0,0.0,0.0,6121.0,0.4683333333333333,0.5291666666666667,662.7083333333334,546.1333333333333,26.383333333333336,0.0,0.0,0.0,0.0,0.0
2024-03-30 20:00:00,46.0,0.0,0.0,0.0,46.0,0.10833333333333334,0.10000000000000002,46.99166666666667,66.45,6.158333333333334,0.0,0.0,0.0,0.0,0.0
2024-03-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 06:00:00,164.0,0.0,0.0,0.0,164.0,0.215,0.22,323.3333333333333,168.8,5.325,0.0,0.0,0.0,0.0,0.0
2024-03-31 07:00:00,36743.0,0.0,0.0,0.0,36743.0,0.8066666666666666,1.3333333333333333,743.85,606.475,15.891666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-31 08:00:00,94858.0,0.0,0.0,0.0,94858.0,1.3074999999999999,2.4625,764.4666666666667,727.2583333333333,18.325,0.0,0.0,0.0,0.0,0.0
2024-03-31 09:00:00,154397.0,0.0,0.0,0.0,154397.0,1.875,3.6216666666666666,768.5833333333334,733.4583333333334,21.53333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-31 10:00:00,146164.0,0.0,0.0,0.0,146164.0,1.8258333333333334,3.4333333333333336,766.275,729.9083333333333,23.566666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-31 11:00:00,225944.0,0.0,0.0,0.0,225944.0,2.6925000000000003,5.170833333333333,769.5916666666667,733.7416666666667,24.40833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-31 12:00:00,378838.0,0.0,0.0,0.0,378838.0,4.492500000000001,8.745,758.3833333333333,722.5916666666667,29.141666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-31 13:00:00,405430.0,0.0,0.0,0.0,405430.0,4.62,9.07,756.275,718.375,31.191666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-31 14:00:00,490699.0,0.0,0.0,0.0,490699.0,5.62,11.028333333333334,740.3583333333335,705.9,34.725,0.0,0.0,0.0,0.0,0.0
2024-03-31 15:00:00,235646.0,0.0,0.0,0.0,235646.0,2.688333333333333,5.179166666666666,760.1166666666667,722.2666666666668,32.266666666666666,0.0,0.0,0.0,0.0,0.0
2024-03-31 16:00:00,332074.0,0.0,0.0,0.0,332074.0,2.08,4.005,786.1083333333332,735.5333333333333,33.80833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-31 17:00:00,271359.0,0.0,0.0,0.0,271359.0,0.7291666666666666,1.5016666666666667,785.85,669.9,42.15833333333333,0.0,0.0,0.0,0.0,0.0
2024-03-31 18:00:00,81686.0,0.0,0.0,0.0,81686.0,0.8458333333333333,1.6900000000000002,738.6916666666666,636.175,36.675000000000004,0.0,0.0,0.0,0.0,0.0
2024-03-31 19:00:00,4188.0,0.0,0.0,0.0,4188.0,0.45,0.49333333333333335,698.0583333333334,595.525,28.59166666666667,0.0,0.0,0.0,0.0,0.0
2024-03-31 20:00:00,92.0,0.0,0.0,0.0,92.0,0.10916666666666668,0.09666666666666668,70.075,99.63333333333333,6.358333333333333,0.0,0.0,0.0,0.0,0.0
2024-03-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 06:00:00,49.0,0.0,0.0,0.0,49.0,0.18083333333333332,0.17250000000000001,226.82500000000002,202.61666666666667,6.766666666666667,0.0,0.0,0.0,0.0,0.0
2024-04-01 07:00:00,13154.0,0.0,0.0,0.0,13154.0,0.5216666666666666,0.7633333333333333,702.7416666666667,518.6666666666666,19.616666666666667,0.0,0.0,0.0,0.0,0.0
2024-04-01 08:00:00,68992.0,0.0,0.0,0.0,68992.0,1.0333333333333334,1.8408333333333333,727.5833333333334,703.6666666666666,22.441666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-01 09:00:00,132433.0,0.0,0.0,0.0,132433.0,1.7216666666666667,3.2424999999999997,749.0749999999999,715.6666666666666,25.375,0.0,0.0,0.0,0.0,0.0
2024-04-01 10:00:00,128563.0,0.0,0.0,0.0,128563.0,1.5858333333333334,2.9333333333333336,758.4666666666667,729.6583333333333,22.7,0.0,0.0,0.0,0.0,0.0
2024-04-01 11:00:00,165541.0,0.0,0.0,0.0,165541.0,1.9275,3.6641666666666666,768.0416666666666,734.875,20.691666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-01 12:00:00,115765.0,0.0,0.0,0.0,115765.0,1.4775,2.7591666666666668,760.7166666666667,733.025,19.266666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-01 13:00:00,237857.0,0.0,0.0,0.0,237857.0,2.6841666666666666,5.176666666666667,778.2583333333333,743.8166666666666,20.683333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-01 14:00:00,234667.0,0.0,0.0,0.0,234667.0,2.7325,5.2124999999999995,774.35,737.1999999999999,22.733333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-01 15:00:00,275213.0,0.0,0.0,0.0,275213.0,2.9774999999999996,5.7275,779.6999999999999,744.2666666666668,22.974999999999998,0.0,0.0,0.0,0.0,0.0
2024-04-01 16:00:00,189783.0,0.0,0.0,0.0,189783.0,2.2333333333333334,4.110833333333333,738.0083333333333,733.625,22.25,0.0,0.0,0.0,0.0,0.0
2024-04-01 17:00:00,103548.0,0.0,0.0,0.0,103548.0,1.4325,2.4408333333333334,684.8583333333332,727.8583333333332,20.533333333333335,0.0,0.0,0.0,0.0,0.0
2024-04-01 18:00:00,30686.0,0.0,0.0,0.0,30686.0,0.645,1.0574999999999999,713.6083333333332,689.8583333333332,19.108333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-01 19:00:00,3120.0,0.0,0.0,0.0,3120.0,0.44333333333333336,0.4908333333333334,736.8249999999999,661.975,16.599999999999998,0.0,0.0,0.0,0.0,0.0
2024-04-01 20:00:00,92.0,0.0,0.0,0.0,92.0,0.10833333333333334,0.1025,104.39999999999999,105.55833333333334,3.9583333333333335,0.0,0.0,0.0,0.0,0.0
2024-04-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 06:00:00,1397.0,0.0,0.0,0.0,1397.0,0.215,0.22833333333333336,353.85833333333335,238.9333333333333,4.491666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-02 07:00:00,26717.0,0.0,0.0,0.0,26717.0,0.6008333333333333,0.9866666666666667,720.1750000000001,673.6666666666666,14.608333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-02 08:00:00,140420.0,0.0,0.0,0.0,140420.0,2.2325,4.3325000000000005,738.5749999999999,721.35,16.575,0.0,0.0,0.0,0.0,0.0
2024-04-02 09:00:00,311502.0,0.0,0.0,0.0,311502.0,4.32,9.85,745.9166666666666,715.975,19.55,0.0,0.0,0.0,0.0,0.0
2024-04-02 10:00:00,426027.0,0.0,0.0,0.0,426027.0,6.0125,11.8125,754.6750000000001,720.0,22.366666666666664,0.0,0.0,0.0,0.0,0.0
2024-04-02 11:00:00,449687.0,0.0,0.0,0.0,449687.0,6.085833333333333,12.474166666666667,759.2666666666668,716.1750000000001,23.483333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-02 12:00:00,511085.0,0.0,0.0,0.0,511085.0,6.3125,12.1075,736.4083333333333,716.8416666666667,25.558333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-02 13:00:00,703359.0,0.0,0.0,0.0,703359.0,8.1575,15.953333333333333,737.125,704.6,29.991666666666664,0.0,0.0,0.0,0.0,0.0
2024-04-02 14:00:00,470445.0,0.0,0.0,0.0,470445.0,5.253333333333333,10.41,746.1166666666667,706.85,29.208333333333332,0.0,0.0,0.0,0.0,0.0
2024-04-02 15:00:00,588628.0,0.0,0.0,0.0,588628.0,5.5874999999999995,11.19,724.7583333333333,686.1583333333333,26.266666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-02 16:00:00,234432.0,0.0,0.0,0.0,234432.0,2.3908333333333336,4.389166666666667,705.6416666666668,684.4250000000001,25.516666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-02 17:00:00,116577.0,0.0,0.0,0.0,116577.0,1.2275,2.1275,731.0583333333334,725.5,23.291666666666668,0.0,0.0,0.0,0.0,0.0
2024-04-02 18:00:00,154298.0,0.0,0.0,0.0,154298.0,0.7425,1.2675,748.225,685.1583333333333,26.858333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-02 19:00:00,18135.0,0.0,0.0,0.0,18135.0,0.4566666666666667,0.5208333333333334,724.8833333333333,664.6,24.458333333333332,0.0,0.0,0.0,0.0,0.0
2024-04-02 20:00:00,88.0,0.0,0.0,0.0,88.0,0.14666666666666667,0.13666666666666666,132.175,126.24166666666667,6.658333333333334,0.0,0.0,0.0,0.0,0.0
2024-04-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-03 06:00:00,3520.0,0.0,0.0,0.0,3520.0,0.28833333333333333,0.36833333333333335,491.4166666666667,269.9916666666667,3.7833333333333337,0.0,0.0,0.0,0.0,0.0
2024-04-03 07:00:00,42887.0,0.0,0.0,0.0,42887.0,0.9008333333333334,1.4391666666666667,754.275,645.2666666666667,13.391666666666666,0.0,0.0,0.0,0.0,0.0
2024-04-03 08:00:00,158588.0,0.0,0.0,0.0,158588.0,2.375,4.718333333333333,769.2166666666667,737.875,15.008333333333333,0.0,0.0,0.0,0.0,0.0
2024-04-03 09:00:00,294596.0,0.0,0.0,0.0,294596.0,4.049166666666666,7.946666666666666,760.1750000000001,727.2666666666668,20.708333333333332,0.0,0.0,0.0,0.0,0.0
2024-04-03 10:00:00,250941.0,0.0,0.0,0.0,250941.0,2.9583333333333335,5.746666666666666,767.15,729.8833333333333,24.133333333333336,0.0,0.0,0.0,0.0,0.0
2024-04-03 11:00:00,242582.0,0.0,0.0,0.0,242582.0,2.7708333333333335,5.373333333333334,768.275,732.2666666666668,24.724999999999998,0.0,0.0,0.0,0.0,0.0
2024-04-03 12:00:00,364502.0,0.0,0.0,0.0,364502.0,4.1575,8.126666666666667,761.9333333333334,727.0416666666666,26.625,0.0,0.0,0.0,0.0,0.0
2024-04-03 13:00:00,342975.0,0.0,0.0,0.0,342975.0,3.9433333333333334,7.726666666666667,758.6,720.4416666666666,28.849999999999998,0.0,0.0,0.0,0.0,0.0
2024-04-03 14:00:00,388766.0,0.0,0.0,0.0,388766.0,4.220833333333333,8.289166666666667,761.975,725.65,29.474999999999998,0.0,0.0,0.0,0.0,0.0
2024-04-03 15:00:00,321422.0,0.0,0.0,0.0,321422.0,3.5233333333333334,6.8975,761.1583333333333,721.7666666666668,30.383333333333336,0.0,0.0,0.0,0.0,0.0
